Date,Username,Rating,Review Text,cleaning,case_folding,normalisasi,tokenize,stopword removal,stemming,sentiment
2025-01-17 10:21:13,Bang AL,1,KCP Rangkasbitung tidak memberikan solusi saat nasabah tidak bisa mengakses M-banking dengan rekening barunya,KCP Rangkasbitung tidak memberikan solusi saat nasabah tidak bisa mengakses Mbanking dengan rekening barunya,kcp rangkasbitung tidak memberikan solusi saat nasabah tidak bisa mengakses mbanking dengan rekening barunya,kcp rangkasbitung tidak memberikan solusi saat nasabah tidak bisa mengakses mbanking dengan rekening barunya,"['kcp', 'rangkasbitung', 'tidak', 'memberikan', 'solusi', 'saat', 'nasabah', 'tidak', 'bisa', 'mengakses', 'mbanking', 'dengan', 'rekening', 'barunya']","['kcp', 'rangkasbitung', 'solusi', 'nasabah', 'mengakses', 'mbanking', 'rekening', 'barunya']",kcp rangkasbitung solusi nasabah akses mbanking rekening baru,Positif
2025-01-17 10:19:36,Faisal Rivan,5,Very Good...👍👍👍,Very Good,very good,very good,"['very', 'good']","['very', 'good']",very good,Negatif
2025-01-17 07:03:56,Doddy Aja,5,Tingkatan terus pelayanan pada nasabah mantaap,Tingkatan terus pelayanan pada nasabah mantaap,tingkatan terus pelayanan pada nasabah mantaap,tingkatan terus pelayanan pada nasabah mantap,"['tingkatan', 'terus', 'pelayanan', 'pada', 'nasabah', 'mantap']","['tingkatan', 'pelayanan', 'nasabah', 'mantap']",tingkat layan nasabah mantap,Positif
2025-01-17 06:15:37,Budi hartono Hartono,5,"Pengunaannya tidak susah dan sangat membantu sekali.terimakasih bca,",Pengunaannya tidak susah dan sangat membantu sekaliterimakasih bca,pengunaannya tidak susah dan sangat membantu sekaliterimakasih bca,pengunaannya tidak susah dan sangat membantu sekaliterimakasih baca,"['pengunaannya', 'tidak', 'susah', 'dan', 'sangat', 'membantu', 'sekaliterimakasih', 'baca']","['pengunaannya', 'susah', 'membantu', 'sekaliterimakasih', 'baca']",pengunaannya susah bantu sekaliterimakasih baca,Negatif
2025-01-17 06:15:34,Dania Clara,3,"Itu tolong dong diperbaiki sedikit, jangan bolak balik suruh verif ulang. Masa sehari sampe verif 5-6X. Sangat mengganggu bagi yang pake dual simcard, seharusnya selagi tidak mengakses mbanking dengan jaringan inet yang berbeda jangan suruh verif ulang terus. Mengganggu sekali",Itu tolong dong diperbaiki sedikit jangan bolak balik suruh verif ulang Masa sehari sampe verif X Sangat mengganggu bagi yang pake dual simcard seharusnya selagi tidak mengakses mbanking dengan jaringan inet yang berbeda jangan suruh verif ulang terus Mengganggu sekali,itu tolong dong diperbaiki sedikit jangan bolak balik suruh verif ulang masa sehari sampe verif x sangat mengganggu bagi yang pake dual simcard seharusnya selagi tidak mengakses mbanking dengan jaringan inet yang berbeda jangan suruh verif ulang terus mengganggu sekali,itu tolong dong diperbaiki sedikit jangan bolak balik suruh verif ulang masa sehari sampai verif kali sangat mengganggu bagi yang pakai dual simcard seharusnya selagi tidak mengakses mbanking dengan jaringan inet yang berbeda jangan suruh verif ulang terus mengganggu sekali,"['itu', 'tolong', 'dong', 'diperbaiki', 'sedikit', 'jangan', 'bolak', 'balik', 'suruh', 'verif', 'ulang', 'masa', 'sehari', 'sampai', 'verif', 'kali', 'sangat', 'mengganggu', 'bagi', 'yang', 'pakai', 'dual', 'simcard', 'seharusnya', 'selagi', 'tidak', 'mengakses', 'mbanking', 'dengan', 'jaringan', 'inet', 'yang', 'berbeda', 'jangan', 'suruh', 'verif', 'ulang', 'terus', 'mengganggu', 'sekali']","['tolong', 'diperbaiki', 'bolak', 'suruh', 'verif', 'ulang', 'sehari', 'verif', 'kali', 'mengganggu', 'pakai', 'dual', 'simcard', 'selagi', 'mengakses', 'mbanking', 'jaringan', 'inet', 'berbeda', 'suruh', 'verif', 'ulang', 'mengganggu']",tolong baik bolak suruh verif ulang hari verif kali ganggu pakai dual simcard selagi akses mbanking jaring inet beda suruh verif ulang ganggu,Negatif
2025-01-17 05:28:49,lugis permata,1,"Gk bisa cek saldo OTP mulu tapi gk ada sms..kartu sim 1,ada pls ma pket datanya.. msh gk ada otpnya",Gk bisa cek saldo OTP mulu tapi gk ada smskartu sim ada pls ma pket datanya msh gk ada otpnya,gk bisa cek saldo otp mulu tapi gk ada smskartu sim ada pls ma pket datanya msh gk ada otpnya,tidak bisa cek saldo otp mulu tapi tidak ada smskartu sim ada pls sama pket datanya masih tidak ada otpnya,"['tidak', 'bisa', 'cek', 'saldo', 'otp', 'mulu', 'tapi', 'tidak', 'ada', 'smskartu', 'sim', 'ada', 'pls', 'sama', 'pket', 'datanya', 'masih', 'tidak', 'ada', 'otpnya']","['cek', 'saldo', 'otp', 'mulu', 'smskartu', 'sim', 'pls', 'pket', 'datanya', 'otpnya']",cek saldo otp mulu smskartu sim pls pket data otpnya,Negatif
2025-01-17 05:19:38,Yuliantoefendi efendi,5,Sangat berguna,Sangat berguna,sangat berguna,sangat berguna,"['sangat', 'berguna']",['berguna'],guna,Positif
2025-01-17 04:56:02,MOBA ANALOG,1,"QR sering gangguan udah 3-4x kaya gini , dimutasi ada tapi ga sampai ke rekening tujuan! Tolong diperhatikan bos, pengirim rugi kalau seperti ini terus!",QR sering gangguan udah x kaya gini  dimutasi ada tapi ga sampai ke rekening tujuan Tolong diperhatikan bos pengirim rugi kalau seperti ini terus,qr sering gangguan udah x kaya gini  dimutasi ada tapi ga sampai ke rekening tujuan tolong diperhatikan bos pengirim rugi kalau seperti ini terus,qr sering gangguan sudah kali kayak begini dimutasi ada tapi tidak sampai ke rekening tujuan tolong diperhatikan bos pengirim rugi kalau seperti ini terus,"['qr', 'sering', 'gangguan', 'sudah', 'kali', 'kayak', 'begini', 'dimutasi', 'ada', 'tapi', 'tidak', 'sampai', 'ke', 'rekening', 'tujuan', 'tolong', 'diperhatikan', 'bos', 'pengirim', 'rugi', 'kalau', 'seperti', 'ini', 'terus']","['qr', 'gangguan', 'kali', 'kayak', 'dimutasi', 'rekening', 'tujuan', 'tolong', 'diperhatikan', 'bos', 'pengirim', 'rugi']",qr ganggu kali kayak mutasi rekening tuju tolong perhati bos kirim rugi,Negatif
2025-01-17 04:51:53,Nurull Hiqmah.A,5,"MAAF SEBELUMNYA, KENAPA TF DARI BCA KE BCA DIGITAL HARUS MEMAKAI ADMIN, KALAU GRATIS TF KE BCA DIGITAL ITU SANGAT MERINGANKAN DAN MEMUDAHKAN PARA MAHASISWA YANG HARUS BERHEMAT.",MAAF SEBELUMNYA KENAPA TF DARI BCA KE BCA DIGITAL HARUS MEMAKAI ADMIN KALAU GRATIS TF KE BCA DIGITAL ITU SANGAT MERINGANKAN DAN MEMUDAHKAN PARA MAHASISWA YANG HARUS BERHEMAT,maaf sebelumnya kenapa tf dari bca ke bca digital harus memakai admin kalau gratis tf ke bca digital itu sangat meringankan dan memudahkan para mahasiswa yang harus berhemat,maaf sebelumnya kenapa tf dari baca ke baca digital harus memakai admin kalau gratis tf ke baca digital itu sangat meringankan dan memudahkan para mahasiswa yang harus berhemat,"['maaf', 'sebelumnya', 'kenapa', 'tf', 'dari', 'baca', 'ke', 'baca', 'digital', 'harus', 'memakai', 'admin', 'kalau', 'gratis', 'tf', 'ke', 'baca', 'digital', 'itu', 'sangat', 'meringankan', 'dan', 'memudahkan', 'para', 'mahasiswa', 'yang', 'harus', 'berhemat']","['maaf', 'tf', 'baca', 'baca', 'digital', 'memakai', 'admin', 'gratis', 'tf', 'baca', 'digital', 'meringankan', 'memudahkan', 'mahasiswa', 'berhemat']",maaf tf baca baca digital pakai admin gratis tf baca digital ringan mudah mahasiswa hemat,Positif
2025-01-17 04:39:29,Fvck!,5,"Udah mantabb tapi lebih bagus lagi tambahkan fitur tema,hihihi",Udah mantabb tapi lebih bagus lagi tambahkan fitur temahihihi,udah mantabb tapi lebih bagus lagi tambahkan fitur temahihihi,sudah mantab tapi lebih bagus lagi tambahkan fitur temahihihi,"['sudah', 'mantab', 'tapi', 'lebih', 'bagus', 'lagi', 'tambahkan', 'fitur', 'temahihihi']","['mantab', 'bagus', 'tambahkan', 'fitur', 'temahihihi']",mantab bagus tambah fitur temahihihi,Negatif
2025-01-17 04:26:41,Auliyana Rahma Dewi,2,"Sekarang kok jelek aplikasinya, pindah data karna ganti hp kok sudah bisa semua tapi bilangnya tunggu lampu hijau. Lah kotak lampu nya aja tidak ada loh dibagian masuk ulang karna ganti hp, tolong djarum grup diperbaiki, jangan sampai nama yang sudah dibangun lama dan citra yang sudah bagus bisa langsung drop karena aplikasinya haduh gak tau deh. Tau hijau merahnya dari mana?",Sekarang kok jelek aplikasinya pindah data karna ganti hp kok sudah bisa semua tapi bilangnya tunggu lampu hijau Lah kotak lampu nya aja tidak ada loh dibagian masuk ulang karna ganti hp tolong djarum grup diperbaiki jangan sampai nama yang sudah dibangun lama dan citra yang sudah bagus bisa langsung drop karena aplikasinya haduh gak tau deh Tau hijau merahnya dari mana,sekarang kok jelek aplikasinya pindah data karna ganti hp kok sudah bisa semua tapi bilangnya tunggu lampu hijau lah kotak lampu nya aja tidak ada loh dibagian masuk ulang karna ganti hp tolong djarum grup diperbaiki jangan sampai nama yang sudah dibangun lama dan citra yang sudah bagus bisa langsung drop karena aplikasinya haduh gak tau deh tau hijau merahnya dari mana,sekarang kok jelek aplikasinya pindah data karena ganti hp kok sudah bisa semua tapi bilangnya tunggu lampu hijau lah kotak lampu ya saja tidak ada loh dibagian masuk ulang karena ganti hp tolong djarum grup diperbaiki jangan sampai nama yang sudah dibangun lama dan citra yang sudah bagus bisa langsung drop karena aplikasinya aduh tidak tau deh tau hijau merahnya dari mana,"['sekarang', 'kok', 'jelek', 'aplikasinya', 'pindah', 'data', 'karena', 'ganti', 'hp', 'kok', 'sudah', 'bisa', 'semua', 'tapi', 'bilangnya', 'tunggu', 'lampu', 'hijau', 'lah', 'kotak', 'lampu', 'ya', 'saja', 'tidak', 'ada', 'loh', 'dibagian', 'masuk', 'ulang', 'karena', 'ganti', 'hp', 'tolong', 'djarum', 'grup', 'diperbaiki', 'jangan', 'sampai', 'nama', 'yang', 'sudah', 'dibangun', 'lama', 'dan', 'citra', 'yang', 'sudah', 'bagus', 'bisa', 'langsung', 'drop', 'karena', 'aplikasinya', 'aduh', 'tidak', 'tau', 'deh', 'tau', 'hijau', 'merahnya', 'dari', 'mana']","['jelek', 'aplikasinya', 'pindah', 'data', 'ganti', 'hp', 'bilangnya', 'tunggu', 'lampu', 'hijau', 'kotak', 'lampu', 'ya', 'loh', 'dibagian', 'masuk', 'ulang', 'ganti', 'hp', 'tolong', 'djarum', 'grup', 'diperbaiki', 'nama', 'dibangun', 'citra', 'bagus', 'langsung', 'drop', 'aplikasinya', 'aduh', 'tau', 'deh', 'tau', 'hijau', 'merahnya']",jelek aplikasi pindah data ganti hp bilang tunggu lampu hijau kotak lampu ya loh bagi masuk ulang ganti hp tolong djarum grup baik nama bangun citra bagus langsung drop aplikasi aduh tau deh tau hijau merah,Negatif
2025-01-17 04:19:10,Ary Ochet,5,menarik,menarik,menarik,menarik,['menarik'],['menarik'],tarik,Positif
2025-01-17 03:42:20,ari andika praditya,1,Login selalu gak bisa padahal nomerasoh aktif nomer KTP sesuai pulsa ada Parahnya pulsa ke potong tapi tetep gak masuk minta nomer nik lagi,Login selalu gak bisa padahal nomerasoh aktif nomer KTP sesuai pulsa ada Parahnya pulsa ke potong tapi tetep gak masuk minta nomer nik lagi,login selalu gak bisa padahal nomerasoh aktif nomer ktp sesuai pulsa ada parahnya pulsa ke potong tapi tetep gak masuk minta nomer nik lagi,login selalu tidak bisa padahal nomerasoh aktif nomer ktp sesuai pulsa ada parahnya pulsa ke potong tapi tetap tidak masuk meminta nomer nik lagi,"['login', 'selalu', 'tidak', 'bisa', 'padahal', 'nomerasoh', 'aktif', 'nomer', 'ktp', 'sesuai', 'pulsa', 'ada', 'parahnya', 'pulsa', 'ke', 'potong', 'tapi', 'tetap', 'tidak', 'masuk', 'meminta', 'nomer', 'nik', 'lagi']","['login', 'nomerasoh', 'aktif', 'nomer', 'ktp', 'sesuai', 'pulsa', 'parahnya', 'pulsa', 'potong', 'masuk', 'nomer', 'nik']",login nomerasoh aktif nomer ktp sesuai pulsa parah pulsa potong masuk nomer nik,Negatif
2025-01-17 02:56:46,Daniel Maengkom,5,Top,Top,top,top,['top'],['top'],top,Negatif
2025-01-17 01:08:32,Feno Mena,5,Ga bisa mbnkink,Ga bisa mbnkink,ga bisa mbnkink,tidak bisa mbnkink,"['tidak', 'bisa', 'mbnkink']",['mbnkink'],mbnkink,Positif
2025-01-17 01:04:45,Tata Maulana,5,Playanan bagus sangat membantu bagi pngusaha kcil,Playanan bagus sangat membantu bagi pngusaha kcil,playanan bagus sangat membantu bagi pngusaha kcil,playanan bagus sangat membantu bagi pngusaha kecil,"['playanan', 'bagus', 'sangat', 'membantu', 'bagi', 'pngusaha', 'kecil']","['playanan', 'bagus', 'membantu', 'pngusaha']",playanan bagus bantu pngusaha,Negatif
2025-01-17 00:12:46,Rasidi Gendut,5,ok,ok,ok,ok,['ok'],['ok'],ok,Positif
2025-01-17 00:07:48,Zuda Channel,1,"Sudah berulang-ulang meminta OTP, TAPI KODE OTP TIDAK TERKIRIM JUGA, PADAHAL NOMOR TELEPON MASIH SAMA!! MAKIN RIBET, PELAYANA MAKIN TURUN",Sudah berulangulang meminta OTP TAPI KODE OTP TIDAK TERKIRIM JUGA PADAHAL NOMOR TELEPON MASIH SAMA MAKIN RIBET PELAYANA MAKIN TURUN,sudah berulangulang meminta otp tapi kode otp tidak terkirim juga padahal nomor telepon masih sama makin ribet pelayana makin turun,sudah berulangulang meminta otp tapi kode otp tidak terkirim juga padahal nomor telepon masih sama makin ribet pelayana makin turun,"['sudah', 'berulangulang', 'meminta', 'otp', 'tapi', 'kode', 'otp', 'tidak', 'terkirim', 'juga', 'padahal', 'nomor', 'telepon', 'masih', 'sama', 'makin', 'ribet', 'pelayana', 'makin', 'turun']","['berulangulang', 'otp', 'kode', 'otp', 'terkirim', 'nomor', 'telepon', 'ribet', 'pelayana', 'turun']",berulangulang otp kode otp kirim nomor telepon ribet pelayana turun,Positif
2025-01-16 23:41:13,Muhammad Sahrul,5,Bagus sangat membantu,Bagus sangat membantu,bagus sangat membantu,bagus sangat membantu,"['bagus', 'sangat', 'membantu']","['bagus', 'membantu']",bagus bantu,Positif
2025-01-16 18:16:34,Ocie Yusri2506,5,pelayanan sangat cepat bank terbaik the best pokok nya i love u BCA,pelayanan sangat cepat bank terbaik the best pokok nya i love u BCA,pelayanan sangat cepat bank terbaik the best pokok nya i love u bca,pelayanan sangat cepat bank terbaik the best pokok ya i love lu baca,"['pelayanan', 'sangat', 'cepat', 'bank', 'terbaik', 'the', 'best', 'pokok', 'ya', 'i', 'love', 'lu', 'baca']","['pelayanan', 'cepat', 'bank', 'terbaik', 'the', 'best', 'pokok', 'ya', 'i', 'love', 'lu', 'baca']",layan cepat bank baik the best pokok ya i love lu baca,Positif
2025-01-16 18:16:12,cimira ca,5,BCA kapan buat transaksi pakenya fingerprint atau ga pas login aja deh,BCA kapan buat transaksi pakenya fingerprint atau ga pas login aja deh,bca kapan buat transaksi pakenya fingerprint atau ga pas login aja deh,baca kapan buat transaksi pakenya fingerprint atau tidak pas login saja deh,"['baca', 'kapan', 'buat', 'transaksi', 'pakenya', 'fingerprint', 'atau', 'tidak', 'pas', 'login', 'saja', 'deh']","['baca', 'transaksi', 'pakenya', 'fingerprint', 'pas', 'login', 'deh']",baca transaksi pakenya fingerprint pas login deh,Positif
2025-01-16 17:51:22,Good Man,5,good app,good app,good app,good app,"['good', 'app']","['good', 'app']",good app,Positif
2025-01-16 16:38:25,Pua paradise Pua paradise,1,Kenapa selesai update sy tdk bisa lihat saldo sy mohon di perbaiki lagi makin tambah tdk nyaman pakai aplikasi M banking bank BCA malas nabung di bank BCA lagi tiap kali masuk slalu sruh registrasi ulang di ATM terdekat aplikasi apaan kayak taiii kucing,Kenapa selesai update sy tdk bisa lihat saldo sy mohon di perbaiki lagi makin tambah tdk nyaman pakai aplikasi M banking bank BCA malas nabung di bank BCA lagi tiap kali masuk slalu sruh registrasi ulang di ATM terdekat aplikasi apaan kayak taiii kucing,kenapa selesai update sy tdk bisa lihat saldo sy mohon di perbaiki lagi makin tambah tdk nyaman pakai aplikasi m banking bank bca malas nabung di bank bca lagi tiap kali masuk slalu sruh registrasi ulang di atm terdekat aplikasi apaan kayak taiii kucing,kenapa selesai update saya tidak bisa lihat saldo saya mohon di perbaiki lagi makin tambah tidak nyaman pakai aplikasi sama banking bank baca malas nabung di bank baca lagi tiap kali masuk selalu sruh registrasi ulang di atm terdekat aplikasi apaan kayak taiii kucing,"['kenapa', 'selesai', 'update', 'saya', 'tidak', 'bisa', 'lihat', 'saldo', 'saya', 'mohon', 'di', 'perbaiki', 'lagi', 'makin', 'tambah', 'tidak', 'nyaman', 'pakai', 'aplikasi', 'sama', 'banking', 'bank', 'baca', 'malas', 'nabung', 'di', 'bank', 'baca', 'lagi', 'tiap', 'kali', 'masuk', 'selalu', 'sruh', 'registrasi', 'ulang', 'di', 'atm', 'terdekat', 'aplikasi', 'apaan', 'kayak', 'taiii', 'kucing']","['selesai', 'update', 'lihat', 'saldo', 'mohon', 'perbaiki', 'nyaman', 'pakai', 'aplikasi', 'banking', 'bank', 'baca', 'malas', 'nabung', 'bank', 'baca', 'kali', 'masuk', 'sruh', 'registrasi', 'ulang', 'atm', 'terdekat', 'aplikasi', 'kayak', 'taiii', 'kucing']",selesai update lihat saldo mohon baik nyaman pakai aplikasi banking bank baca malas nabung bank baca kali masuk sruh registrasi ulang atm dekat aplikasi kayak taiii kucing,Negatif
2025-01-16 16:33:24,Dani Dina,5,Bagus,Bagus,bagus,bagus,['bagus'],['bagus'],bagus,Negatif
2025-01-16 16:20:29,Indra Praditya,1,"min ini gimana saya transaksi QRis, pas mau scan malah gagal, tpi di mutasi berhasil terpotong saldo saya, pas di tanyakan ke penerima, ga ada saldo masuk, tpi saldo saya berkurang, tolong di proses min",min ini gimana saya transaksi QRis pas mau scan malah gagal tpi di mutasi berhasil terpotong saldo saya pas di tanyakan ke penerima ga ada saldo masuk tpi saldo saya berkurang tolong di proses min,min ini gimana saya transaksi qris pas mau scan malah gagal tpi di mutasi berhasil terpotong saldo saya pas di tanyakan ke penerima ga ada saldo masuk tpi saldo saya berkurang tolong di proses min,min ini bagaimana saya transaksi qris pas mau scan malah gagal tapi di mutasi berhasil terpotong saldo saya pas di tanyakan ke penerima tidak ada saldo masuk tapi saldo saya berkurang tolong di proses min,"['min', 'ini', 'bagaimana', 'saya', 'transaksi', 'qris', 'pas', 'mau', 'scan', 'malah', 'gagal', 'tapi', 'di', 'mutasi', 'berhasil', 'terpotong', 'saldo', 'saya', 'pas', 'di', 'tanyakan', 'ke', 'penerima', 'tidak', 'ada', 'saldo', 'masuk', 'tapi', 'saldo', 'saya', 'berkurang', 'tolong', 'di', 'proses', 'min']","['min', 'transaksi', 'qris', 'pas', 'scan', 'gagal', 'mutasi', 'berhasil', 'terpotong', 'saldo', 'pas', 'penerima', 'saldo', 'masuk', 'saldo', 'berkurang', 'tolong', 'proses', 'min']",min transaksi qris pas scan gagal mutasi hasil potong saldo pas terima saldo masuk saldo kurang tolong proses min,Positif
2025-01-16 16:08:23,Iskandar Zulkarnain,1,"Ganti HP terus diminta verifikasi data diri ga bisa. Datang langsung ke cabang BCA terdekat, malah disuruh ke cabang BCA pembukaan rekening pertama. BCA sekarang sangat buruk. 👎",Ganti HP terus diminta verifikasi data diri ga bisa Datang langsung ke cabang BCA terdekat malah disuruh ke cabang BCA pembukaan rekening pertama BCA sekarang sangat buruk ,ganti hp terus diminta verifikasi data diri ga bisa datang langsung ke cabang bca terdekat malah disuruh ke cabang bca pembukaan rekening pertama bca sekarang sangat buruk ,ganti hp terus diminta verifikasi data diri tidak bisa datang langsung ke cabang baca terdekat malah disuruh ke cabang baca pembukaan rekening pertama baca sekarang sangat buruk,"['ganti', 'hp', 'terus', 'diminta', 'verifikasi', 'data', 'diri', 'tidak', 'bisa', 'datang', 'langsung', 'ke', 'cabang', 'baca', 'terdekat', 'malah', 'disuruh', 'ke', 'cabang', 'baca', 'pembukaan', 'rekening', 'pertama', 'baca', 'sekarang', 'sangat', 'buruk']","['ganti', 'hp', 'verifikasi', 'data', 'langsung', 'cabang', 'baca', 'terdekat', 'disuruh', 'cabang', 'baca', 'pembukaan', 'rekening', 'baca', 'buruk']",ganti hp verifikasi data langsung cabang baca dekat suruh cabang baca buka rekening baca buruk,Negatif
